"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558011961,11.260875503974628,16.086965005678042,-9.50381679389313,0.29770992366412213,2.3053435114503817,-0.73486328125,0.635986328125,-0.088134765625,-40.672155540406756,48.85566535679972,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012061,11.260875503974628,16.086965005678042,-2.282442748091603,1.8015267175572518,-0.5801526717557252,-0.688232421875,0.618408203125,-0.08935546875,-41.703170131031975,47.764411025940255,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012161,11.260875503974628,16.086965005678042,-2.633587786259542,3.633587786259542,-2.1374045801526718,-0.691650390625,0.639404296875,-0.153564453125,-42.06577875560645,46.44623047502124,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012261,11.260875503974628,16.086965005678042,-2.9618320610687023,1.748091603053435,-4.351145038167939,-0.763427734375,0.64013671875,-0.166259765625,-39.327741898844884,49.09684938488541,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012361,11.260875503974628,16.086965005678042,-2.0839694656488548,1.4274809160305344,-4.519083969465649,-0.754638671875,0.5166015625,-0.180908203125,-33.651958838520706,54.045509491015224,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012461,11.260875503974628,16.086965005678042,-0.8625954198473282,-1.4351145038167938,-0.03816793893129771,-0.832763671875,0.517333984375,-0.166259765625,-31.349892046765383,56.874806409838456,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012561,11.260875503974628,16.086965005678042,-7.656488549618321,4.3816793893129775,0.9389312977099237,-0.684326171875,0.65869140625,-0.085693359375,-43.683832761318406,45.8532313956769,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012661,11.260875503974628,16.086965005678042,-2.030534351145038,0.9312977099236641,-1.3511450381679388,-0.737060546875,0.567626953125,-0.16748046875,-36.905785090875234,51.237441983260176,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558012761,12.869572004542432,16.086965005678042,-4.763358778625954,-1.8931297709923665,1.8473282442748091,-0.826171875,0.5810546875,-0.164794921875,-34.59489722291644,53.83138188630704,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558012861,12.869572004542432,16.086965005678042,-7.755725190839694,2.50381679389313,3.1755725190839694,-0.7578125,0.67919921875,-0.143310546875,-41.36888325326824,47.510416938110055,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558012961,12.869572004542432,16.086965005678042,-0.7251908396946565,-1.381679389312977,-2.7099236641221376,-0.68603515625,0.669921875,-0.14990234375,-43.65153520665028,44.98108828911244,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013062,12.869572004542432,16.086965005678042,7.259541984732825,-4.809160305343512,-3.1526717557251906,-0.733642578125,0.620361328125,-0.129150390625,-39.787028427056484,49.182144460683254,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013162,12.869572004542432,16.086965005678042,-6.259541984732825,3.3206106870229006,-0.7938931297709924,-0.730224609375,0.6240234375,-0.2060546875,-39.43548231864222,48.01446562203976,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
1528558013262,11.260875503974628,0,-4.564885496183206,0.8473282442748091,-5.6183206106870225,-0.649658203125,0.68408203125,-0.06982421875,-46.314154963737515,43.37328383786322,0,11.2,10,0,-2.4,0.4,-0.8,0,0,0,-37.8,49.8
