"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558208228,16.086965005678042,16.086965005678042,24.427480916030536,-5.770992366412214,-21.51145038167939,-0.929443359375,0.122802734375,-0.21826171875,-7.32948566502265,74.91988757941125,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208327,16.086965005678042,16.086965005678042,-85.70229007633588,54.595419847328245,22.84732824427481,-1.10888671875,0.029541015625,-0.382080078125,-1.4428055393178734,70.93535226065609,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208428,16.086965005678042,16.086965005678042,2.4122137404580153,-11.045801526717558,13.648854961832061,-0.35107421875,0.90625,-0.0380859375,-68.71087136651747,21.158958609829693,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208527,16.086965005678042,16.086965005678042,77.76335877862596,-54.19847328244275,-17.61832061068702,-0.478515625,1.024658203125,0.02685546875,-64.93285685928154,25.02504462245828,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208628,16.086965005678042,16.086965005678042,-29.221374045801525,21.519083969465647,-10.83969465648855,-1.136474609375,0.209228515625,-0.16455078125,-10.326195709445203,76.8178948040429,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208728,16.086965005678042,16.086965005678042,-85.12977099236642,55.20610687022901,21.66412213740458,-0.962158203125,0.286865234375,-0.228759765625,-16.17543632416614,69.12613747659154,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208829,16.086965005678042,16.086965005678042,43.847328244274806,-34.587786259541986,-8.946564885496183,-0.123291015625,1.3623046875,-0.06982421875,-84.06214895201204,5.164540341850379,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558208929,16.086965005678042,16.086965005678042,58.458015267175576,-40.67175572519084,-27.954198473282442,-1.021728515625,0.211181640625,-0.007080078125,-11.677778151491939,78.31556835305808,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209028,16.086965005678042,16.086965005678042,-68.19847328244275,46.76335877862596,17.404580152671755,-1.290771484375,-0.08349609375,-0.245361328125,3.6362011578822675,78.6463362628129,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209129,16.086965005678042,16.086965005678042,-60.98473282442748,37,23.435114503816795,-0.494873046875,0.8212890625,-0.208740234375,-56.81664895002638,30.28447192986062,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209229,16.086965005678042,16.086965005678042,80.70229007633588,-53.091603053435115,-21.259541984732824,-0.360107421875,0.927734375,-0.082763671875,-68.28371396089068,21.137621986678514,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209329,16.086965005678042,16.086965005678042,-16.03053435114504,10.068702290076336,-9.183206106870228,-1.224609375,0.075927734375,-0.114501953125,-3.532519624962643,83.59875337803693,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209429,16.086965005678042,16.086965005678042,-91.09923664122137,56.83206106870229,25.083969465648856,-0.746337890625,0.29736328125,-0.1396484375,-21.386956844941842,66.2419402849015,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209528,16.086965005678042,16.086965005678042,52.786259541984734,-35.38167938931298,-10.587786259541986,-0.025390625,1.359619140625,0.079345703125,-86.49364615259321,1.0680464832431813,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209629,16.086965005678042,16.086965005678042,54.282442748091604,-34.603053435114504,-27.69465648854962,-0.937744140625,0.36962890625,-0.256591796875,-20.8164166994685,64.36675195442518,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209729,16.086965005678042,16.086965005678042,-70.74045801526718,48.47328244274809,10.450381679389313,-1.19482421875,0.0673828125,-0.18701171875,-3.189065198166788,80.55431283411278,0,15.2,16,0,-4.8,0.4,-1.2,0,0,0,-33.4,46
1528558209829,16.086965005678042,16.086965005678042,-45.38931297709924,22.572519083969464,18.641221374045802,-0.6103515625,0.85595703125,-0.101318359375,-54.13980124591391,35.30306588741382,0,15.2,16,0,-4.2,0.6,-1.2,0,0,0,-34.8,47
